,i_max,width,treatment,mouse,vessel_type,vessel,region_in_vessel,profile,repetition,y_bin_width,depth,rbc_flow,source
883,115.8970718383789,0.5806788818335065,Saline,20230517,pea,1.0,1,1,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
884,122.40187072753906,0.6583882416843174,Saline,20230517,pea,1.0,1,2,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
885,110.18248748779295,0.7639014710965277,Saline,20230517,pea,1.0,1,3,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
886,118.0943374633789,0.6259323080743577,Saline,20230517,pea,1.0,1,4,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
887,114.69508361816406,0.6367167076544646,Saline,20230517,pea,1.0,1,5,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
888,100.30664825439452,0.5626444033096867,Saline,20230517,pea,1.0,1,6,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
889,101.42221069335938,0.7918974371668597,Saline,20230517,pea,1.0,1,7,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
890,111.0782241821289,0.6676232488839347,Saline,20230517,pea,1.0,1,8,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
891,119.30611419677734,0.7808905970264419,Saline,20230517,pea,1.0,1,9,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
892,110.45848846435548,0.8538892648178624,Saline,20230517,pea,1.0,1,10,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
893,122.62171936035156,0.835321647919276,Saline,20230517,pea,1.0,1,11,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc
894,169.21490478515625,0.5504773182296745,Saline,20230517,pea,1.0,2,0,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
895,191.8194732666016,0.6761013646658451,Saline,20230517,pea,1.0,2,1,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
896,172.73944091796875,0.5903175428155336,Saline,20230517,pea,1.0,2,2,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
897,191.274169921875,0.5184815831354754,Saline,20230517,pea,1.0,2,3,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
898,190.3527069091797,0.5515917941398687,Saline,20230517,pea,1.0,2,4,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
899,169.87753295898438,0.6407825209756908,Saline,20230517,pea,1.0,2,5,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
900,213.19174194335935,0.5030569250666854,Saline,20230517,pea,1.0,2,6,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
901,224.9364318847656,0.6287554866541907,Saline,20230517,pea,1.0,2,7,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
902,198.98284912109372,0.5364375245303368,Saline,20230517,pea,1.0,2,8,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
903,206.2142639160156,0.5395075317622755,Saline,20230517,pea,1.0,2,9,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
904,183.57717895507807,0.6339172414570449,Saline,20230517,pea,1.0,2,10,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
905,212.2661590576172,0.586417030834463,Saline,20230517,pea,1.0,2,11,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
906,184.1044006347656,0.7117437156975335,Saline,20230517,pea,1.0,2,12,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
907,236.2573699951172,0.51092645998731,Saline,20230517,pea,1.0,2,13,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
908,260.6184997558594,0.7851333434072352,Saline,20230517,pea,1.0,2,14,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
909,142.60597229003906,0.8879301585336155,Saline,20230517,pea,1.0,2,15,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
910,159.302978515625,0.8908562055065321,Saline,20230517,pea,1.0,2,16,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc
911,217.3405303955078,0.563948798464807,Saline,20230517,pea,1.0,3,0,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc
912,222.92784118652344,0.5809832188750192,Saline,20230517,pea,1.0,3,1,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc
913,190.10232543945312,0.5955416003370075,Saline,20230517,pea,1.0,3,2,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc
914,189.63821411132807,0.652565302358358,Saline,20230517,pea,1.0,3,3,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc
915,212.87600708007807,0.631583188763333,Saline,20230517,pea,1.0,3,4,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc
916,235.91156005859372,0.6556235667918529,Saline,20230517,pea,1.0,3,5,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc
917,174.84368896484375,0.8809196035034681,Saline,20230517,pea,1.0,3,6,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc
918,198.2210693359375,0.6623654990899261,Saline,20230517,pea,1.0,3,7,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc
919,193.087646484375,0.7102417096032809,Saline,20230517,pea,1.0,3,8,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc
920,214.90480041503903,0.786993656071477,Saline,20230517,pea,1.0,3,9,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc
921,229.8197784423828,0.8245906772719884,Saline,20230517,pea,1.0,3,10,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc
922,202.92376708984372,0.7586534396747098,Saline,20230517,pea,1.0,3,11,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc
923,233.9923553466797,0.912873924687716,Saline,20230517,pea,1.0,3,12,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc
924,209.24700927734372,0.8288552099963837,Saline,20230517,pea,1.0,3,13,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc
925,159.34164428710938,0.7369828429305905,Saline,20230517,pea,1.0,3,14,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc
926,160.59608459472656,0.6938228364054453,Saline,20230517,pea,1.0,3,15,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc
927,177.8954620361328,0.7733251653364412,Saline,20230517,pea,1.0,3,16,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc
928,119.3388900756836,0.509296254568607,Saline,20230517,pea,1.0,4,0,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc
929,119.14519500732422,0.7107826855760138,Saline,20230517,pea,1.0,4,1,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc
930,95.6174087524414,0.7078249211922856,Saline,20230517,pea,1.0,4,2,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc
931,97.23925018310548,0.7184272219553947,Saline,20230517,pea,1.0,4,3,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc
932,115.2158660888672,0.603203137018804,Saline,20230517,pea,1.0,4,4,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc
933,100.27561950683594,0.7970282652718623,Saline,20230517,pea,1.0,4,5,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc
934,175.7708740234375,0.5316781320957418,Saline,20230517,pea,1.0,5,0,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc
935,136.71978759765625,0.6719655340101163,Saline,20230517,pea,1.0,5,1,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc
936,151.58773803710938,0.6697903439917781,Saline,20230517,pea,1.0,5,2,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc
937,165.52655029296875,0.6048654496090506,Saline,20230517,pea,1.0,5,3,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc
938,172.04296875,0.7632627869312998,Saline,20230517,pea,1.0,5,4,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc
939,153.5706024169922,0.5667095236296973,Saline,20230517,pea,1.0,5,5,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc
940,130.6041717529297,0.631831238823942,Saline,20230517,pea,1.0,5,6,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc
941,122.202392578125,0.6962465377267293,Saline,20230517,pea,1.0,5,7,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc
942,144.83778381347656,0.6318278413393763,Saline,20230517,pea,1.0,5,8,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc
943,144.7420654296875,0.5656980934308926,Saline,20230517,pea,1.0,5,9,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc
944,144.61004638671875,0.6563589267245362,Saline,20230517,pea,1.0,5,10,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc
945,169.74729919433594,0.5411302544039742,Saline,20230517,pea,1.0,5,11,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc
946,146.00706481933594,0.7752988010987956,Saline,20230517,pea,1.0,5,12,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc
947,148.70468139648438,0.7801301997342058,Saline,20230517,pea,1.0,5,13,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc
948,144.93218994140625,0.6290077033970505,Saline,20230517,pea,1.0,5,14,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc
949,148.89230346679688,0.6300161206971779,Saline,20230517,pea,1.0,5,15,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc
950,136.08071899414062,0.6394908403579578,Saline,20230517,pea,1.0,5,16,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc
951,263.6283874511719,0.6659186822696626,Enzyme,20230523,pa,1.0,1,0,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
952,245.6044921875,0.6438359294482616,Enzyme,20230523,pa,1.0,1,1,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
953,221.04617309570312,0.5624246377160702,Enzyme,20230523,pa,1.0,1,2,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
954,281.11688232421875,0.6023294674922823,Enzyme,20230523,pa,1.0,1,3,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
955,233.92111206054688,0.6512017766598781,Enzyme,20230523,pa,1.0,1,4,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
956,241.65798950195312,0.5247934550019693,Enzyme,20230523,pa,1.0,1,5,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
957,229.0976409912109,0.5683239529408155,Enzyme,20230523,pa,1.0,1,6,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
958,236.6465301513672,0.6713866753204627,Enzyme,20230523,pa,1.0,1,7,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
959,243.4932861328125,0.5493554159130376,Enzyme,20230523,pa,1.0,1,8,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
960,273.905517578125,0.587267406499592,Enzyme,20230523,pa,1.0,1,9,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
961,277.4309387207031,0.5959241218079754,Enzyme,20230523,pa,1.0,1,10,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
962,260.7157287597656,0.65045102454134,Enzyme,20230523,pa,1.0,1,11,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
963,300.8132629394531,0.5878084834525943,Enzyme,20230523,pa,1.0,1,12,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
964,274.1230163574219,0.540158635560438,Enzyme,20230523,pa,1.0,1,13,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
965,274.547607421875,0.5340087272571914,Enzyme,20230523,pa,1.0,1,14,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
966,270.6964416503906,0.5341631370856845,Enzyme,20230523,pa,1.0,1,15,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc
967,190.60333251953125,0.770314682528209,Enzyme,20230523,pa,1.0,2,0,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
968,196.09886169433597,0.7714053279671766,Enzyme,20230523,pa,1.0,2,1,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
969,249.9553985595703,0.6127808718081518,Enzyme,20230523,pa,1.0,2,2,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
970,233.22120666503903,0.6993052318097952,Enzyme,20230523,pa,1.0,2,3,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
971,192.8013916015625,0.4953096314842931,Enzyme,20230523,pa,1.0,2,4,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
972,180.9585418701172,0.5162210809716932,Enzyme,20230523,pa,1.0,2,5,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
973,242.1074676513672,0.6469295396633328,Enzyme,20230523,pa,1.0,2,6,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
974,168.9580535888672,0.6062721234250503,Enzyme,20230523,pa,1.0,2,7,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
975,188.80044555664065,0.6277399909898875,Enzyme,20230523,pa,1.0,2,8,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
976,195.1526641845703,0.6929841760387276,Enzyme,20230523,pa,1.0,2,9,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
977,184.92495727539065,0.561022804254474,Enzyme,20230523,pa,1.0,2,10,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc
978,229.8954620361328,0.7603237163249013,Enzyme,20230523,pa,1.0,3,0,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
979,203.7642974853516,0.7427765794224364,Enzyme,20230523,pa,1.0,3,1,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
980,219.7820281982422,0.6899305720102831,Enzyme,20230523,pa,1.0,3,2,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
981,191.57395935058597,0.6801433116572788,Enzyme,20230523,pa,1.0,3,3,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
982,217.38766479492188,0.6738905695499824,Enzyme,20230523,pa,1.0,3,4,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
983,266.2243957519531,0.5240651493757831,Enzyme,20230523,pa,1.0,3,5,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
984,218.09274291992188,0.7264198776977864,Enzyme,20230523,pa,1.0,3,6,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
985,270.7685241699219,0.5511662662131194,Enzyme,20230523,pa,1.0,3,7,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
986,233.7071990966797,0.6652828949379881,Enzyme,20230523,pa,1.0,3,8,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
987,231.945556640625,0.6338402628518267,Enzyme,20230523,pa,1.0,3,9,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
988,224.718017578125,0.77889987874509,Enzyme,20230523,pa,1.0,3,10,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
989,247.4670867919922,0.804035823788471,Enzyme,20230523,pa,1.0,3,11,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
990,241.3047790527344,0.9117371325827044,Enzyme,20230523,pa,1.0,3,12,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
991,213.88673400878903,1.1178812440482346,Enzyme,20230523,pa,1.0,3,13,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
992,286.9034423828125,0.6728001226660965,Enzyme,20230523,pa,1.0,3,14,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
993,286.7164001464844,0.6371863954402208,Enzyme,20230523,pa,1.0,3,15,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
994,224.7363128662109,0.9103636083281224,Enzyme,20230523,pa,1.0,3,16,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc
995,202.27256774902344,0.8153858089957424,Enzyme,20230523,pa,1.0,4,0,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
996,187.68722534179688,0.8360436253289585,Enzyme,20230523,pa,1.0,4,1,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
997,182.194580078125,0.958563318307874,Enzyme,20230523,pa,1.0,4,2,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
998,184.29200744628903,0.8537611026376766,Enzyme,20230523,pa,1.0,4,3,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
999,195.9872894287109,0.7927816426842007,Enzyme,20230523,pa,1.0,4,4,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
1000,199.2730865478516,0.8022367296677473,Enzyme,20230523,pa,1.0,4,5,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
1001,212.77288818359372,0.9116182749920084,Enzyme,20230523,pa,1.0,4,6,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
1002,195.26751708984372,0.7078662204227619,Enzyme,20230523,pa,1.0,4,7,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
1003,194.1904144287109,0.7203739505731619,Enzyme,20230523,pa,1.0,4,8,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
1004,198.07135009765625,0.7227197577905926,Enzyme,20230523,pa,1.0,4,9,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
1005,202.34071350097656,0.6975226119683029,Enzyme,20230523,pa,1.0,4,10,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
1006,239.1369781494141,0.7404028027294594,Enzyme,20230523,pa,1.0,4,11,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
1007,211.95132446289065,0.729186515444809,Enzyme,20230523,pa,1.0,4,12,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
1008,241.54714965820312,0.7080352301668569,Enzyme,20230523,pa,1.0,4,13,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
1009,228.4013671875,0.6450818697242227,Enzyme,20230523,pa,1.0,4,14,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
1010,235.9728546142578,0.6097767413613475,Enzyme,20230523,pa,1.0,4,15,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
1011,221.79440307617188,0.6117286818642818,Enzyme,20230523,pa,1.0,4,16,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc
1012,228.77882385253903,0.6797879781265515,Enzyme,20230523,pa,1.0,5,0,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
1013,229.51084899902344,0.6339571395435861,Enzyme,20230523,pa,1.0,5,1,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
1014,208.72732543945312,0.6372123962885681,Enzyme,20230523,pa,1.0,5,2,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
1015,196.2551422119141,0.8250536216063793,Enzyme,20230523,pa,1.0,5,3,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
1016,211.96826171875,0.6557551892730196,Enzyme,20230523,pa,1.0,5,4,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
1017,196.59127807617188,0.6358177711409319,Enzyme,20230523,pa,1.0,5,5,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc
