,mouse,image,profile,vessel_type,vessel,region_in_vessel,repetition,i_max,fwhm,source_filename,treatment
904,20230517,6.0,7,pea,1.0,1,1,106.14999389648438,0.7955391834936617,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,Saline
905,20230517,6.0,8,pea,1.0,1,1,116.72917175292967,0.6998059683233587,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,Saline
906,20230517,6.0,9,pea,1.0,1,1,127.57917022705078,0.8727885826317492,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,Saline
907,20230517,6.0,10,pea,1.0,1,1,116.6875,0.914192369394968,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,Saline
908,20230517,6.0,11,pea,1.0,1,1,127.85833740234376,0.8501582100231924,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi1_rep1_PRE.nc,Saline
909,20230517,7.0,0,pea,1.0,2,1,175.37083435058594,0.650623715483208,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
910,20230517,7.0,1,pea,1.0,2,1,201.80416870117188,0.601244755763523,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
911,20230517,7.0,2,pea,1.0,2,1,179.90000915527344,0.6067988390054402,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
912,20230517,7.0,3,pea,1.0,2,1,207.8458251953125,0.5052496149359637,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
913,20230517,7.0,4,pea,1.0,2,1,203.11666870117188,0.4940808803945463,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
914,20230517,7.0,5,pea,1.0,2,1,173.25,0.6020751677628343,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
915,20230517,7.0,6,pea,1.0,2,1,217.91665649414065,0.5493771318088079,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
916,20230517,7.0,7,pea,1.0,2,1,223.4541778564453,0.5709077971974409,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
917,20230517,7.0,8,pea,1.0,2,1,209.01251220703125,0.5463362893838254,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
918,20230517,7.0,9,pea,1.0,2,1,210.6875,0.558463598914428,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
919,20230517,7.0,10,pea,1.0,2,1,191.6416778564453,0.5804155852925494,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
920,20230517,7.0,11,pea,1.0,2,1,210.8458404541016,0.5930356372119397,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
921,20230517,7.0,12,pea,1.0,2,1,192.8249969482422,0.6154610154248428,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
922,20230517,7.0,13,pea,1.0,2,1,251.89166259765625,0.5323627866092485,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
923,20230517,7.0,14,pea,1.0,2,1,280.8791809082031,0.6712895373772542,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
924,20230517,7.0,15,pea,1.0,2,1,146.8625030517578,1.1615641019839391,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
925,20230517,7.0,16,pea,1.0,2,1,180.14166259765625,0.7982283345985737,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi2_rep1_PRE.nc,Saline
926,20230517,8.0,0,pea,1.0,3,1,233.0124969482422,0.5303909366447189,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
927,20230517,8.0,1,pea,1.0,3,1,235.5208282470703,0.5180101026527034,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
928,20230517,8.0,2,pea,1.0,3,1,201.47499084472656,0.5093593138471836,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
929,20230517,8.0,3,pea,1.0,3,1,196.49583435058597,0.5640074539464196,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
930,20230517,8.0,4,pea,1.0,3,1,221.9499969482422,0.5089567481169494,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
931,20230517,8.0,5,pea,1.0,3,1,230.36666870117188,0.6023109072050106,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
932,20230517,8.0,6,pea,1.0,3,1,176.15415954589844,0.7828383229612673,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
933,20230517,8.0,7,pea,1.0,3,1,208.8625030517578,0.5725623507656777,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
934,20230517,8.0,8,pea,1.0,3,1,197.2541656494141,0.637820418941829,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
935,20230517,8.0,9,pea,1.0,3,1,220.4750061035156,0.782734379909412,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
936,20230517,8.0,10,pea,1.0,3,1,231.29583740234372,0.7685179544411184,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
937,20230517,8.0,11,pea,1.0,3,1,207.0958404541016,0.7313281398785573,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
938,20230517,8.0,12,pea,1.0,3,1,238.0625,0.8744128197275803,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
939,20230517,8.0,13,pea,1.0,3,1,225.74583435058597,0.6305826835975441,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
940,20230517,8.0,14,pea,1.0,3,1,170.99583435058594,0.6420619591088728,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
941,20230517,8.0,15,pea,1.0,3,1,169.74166870117188,0.6044358541303079,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
942,20230517,8.0,16,pea,1.0,3,1,180.6750030517578,0.6925214322806477,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Saline
943,20230517,9.0,0,pea,1.0,4,1,117.1624984741211,0.6410392997787958,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
944,20230517,9.0,1,pea,1.0,4,1,124.72083282470705,0.697971513131573,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
945,20230517,9.0,2,pea,1.0,4,1,100.0625,0.6062778769465983,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
946,20230517,9.0,3,pea,1.0,4,1,97.67083740234376,0.6992885359977046,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
947,20230517,9.0,4,pea,1.0,4,1,116.50833892822266,0.6583750309349512,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
948,20230517,9.0,5,pea,1.0,4,1,99.8526840209961,0.6616270613457464,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Saline
949,20230517,10.0,0,pea,1.0,5,1,176.63751220703125,0.5871430977191836,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Saline
950,20230517,10.0,1,pea,1.0,5,1,145.44168090820312,0.6735803595850028,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Saline
951,20230517,10.0,2,pea,1.0,5,1,159.25416564941406,0.5916799573442509,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Saline
952,20230517,10.0,3,pea,1.0,5,1,167.55833435058594,0.5596459491076651,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Saline
953,20230517,10.0,4,pea,1.0,5,1,185.32916259765625,0.5921999592636701,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Saline
954,20230517,10.0,5,pea,1.0,5,1,161.53750610351562,0.5330526100544447,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Saline
955,20230517,10.0,6,pea,1.0,5,1,134.47915649414062,0.5448671467377212,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Saline
956,20230517,10.0,7,pea,1.0,5,1,125.44166564941406,0.6341089626823233,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Saline
957,20230517,10.0,8,pea,1.0,5,1,148.3000030517578,0.592525688262821,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Saline
958,20230517,10.0,9,pea,1.0,5,1,148.4583282470703,0.6028939713076099,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Saline
959,20230517,10.0,10,pea,1.0,5,1,151.96249389648438,0.5599702096292076,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Saline
960,20230517,10.0,11,pea,1.0,5,1,176.3333282470703,0.5566413069323174,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Saline
961,20230517,10.0,12,pea,1.0,5,1,145.45834350585938,0.7268467677988963,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Saline
962,20230517,10.0,13,pea,1.0,5,1,150.2375030517578,0.7124206187849358,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Saline
963,20230517,10.0,14,pea,1.0,5,1,152.72499084472656,0.5742231241054652,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Saline
964,20230517,10.0,15,pea,1.0,5,1,148.9375,0.6708321942161103,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Saline
965,20230517,10.0,16,pea,1.0,5,1,143.55416870117188,0.6528766680145611,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Saline
966,20230523,0.0,0,pa,1.0,1,1,283.8583374023437,0.6261934140667693,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
967,20230523,0.0,1,pa,1.0,1,1,245.09999084472656,0.6368230508037025,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
968,20230523,0.0,2,pa,1.0,1,1,226.39584350585935,0.6604049320000211,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
969,20230523,0.0,3,pa,1.0,1,1,249.24583435058597,0.7700973883076835,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
970,20230523,0.0,4,pa,1.0,1,1,283.0749816894531,0.6508870256410433,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
971,20230523,0.0,5,pa,1.0,1,1,230.4624938964844,0.7334776313000504,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
972,20230523,0.0,6,pa,1.0,1,1,255.625,0.6054876383327623,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
973,20230523,0.0,7,pa,1.0,1,1,236.0958251953125,0.6470966408709686,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
974,20230523,0.0,8,pa,1.0,1,1,250.4375,0.6763539664645966,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
975,20230523,0.0,9,pa,1.0,1,1,258.92498779296875,0.6191389040818792,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
976,20230523,0.0,10,pa,1.0,1,1,278.9708251953125,0.5708565188234759,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
977,20230523,0.0,11,pa,1.0,1,1,277.7791748046875,0.6189430908663548,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
978,20230523,0.0,12,pa,1.0,1,1,264.11248779296875,0.5946608838111306,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
979,20230523,0.0,13,pa,1.0,1,1,327.8458251953125,0.5332887070639974,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
980,20230523,0.0,14,pa,1.0,1,1,289.3208312988281,0.5774081149202359,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
981,20230523,0.0,15,pa,1.0,1,1,278.9291687011719,0.5438870858339392,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
982,20230523,0.0,16,pa,1.0,1,1,277.17498779296875,0.5653101039718216,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
983,20230523,1.0,0,pa,1.0,2,1,196.53749084472656,0.6751743800355452,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
984,20230523,1.0,1,pa,1.0,2,1,209.0333251953125,0.721143658451689,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
985,20230523,1.0,2,pa,1.0,2,1,191.26251220703125,0.774314551900962,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
986,20230523,1.0,3,pa,1.0,2,1,166.92916870117188,0.8415005590695114,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
987,20230523,1.0,4,pa,1.0,2,1,210.4083404541016,0.6220290415436445,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
988,20230523,1.0,5,pa,1.0,2,1,189.5,0.7123059047349624,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
989,20230523,1.0,6,pa,1.0,2,1,199.6458282470703,0.7084401677512102,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
990,20230523,1.0,7,pa,1.0,2,1,257.20416259765625,0.5217154099311624,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
991,20230523,1.0,8,pa,1.0,2,1,243.5,0.5453596879905909,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
992,20230523,1.0,9,pa,1.0,2,1,202.63333129882807,0.5383899667232355,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
993,20230523,1.0,10,pa,1.0,2,1,199.0958404541016,0.5061734697528243,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
994,20230523,1.0,11,pa,1.0,2,1,255.78749084472656,0.6280944690928698,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
995,20230523,1.0,12,pa,1.0,2,1,184.6041717529297,0.8285645821408397,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
996,20230523,1.0,13,pa,1.0,2,1,187.57916259765625,0.7168493753566046,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
997,20230523,1.0,14,pa,1.0,2,1,205.1583404541016,0.6346550040227444,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
998,20230523,1.0,15,pa,1.0,2,1,193.6000061035156,0.7201007509839459,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
999,20230523,1.0,16,pa,1.0,2,1,200.625,0.7538456211036311,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
1000,20230523,2.0,0,pa,1.0,3,1,224.46250915527344,0.6918828710814273,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1001,20230523,2.0,1,pa,1.0,3,1,204.3791656494141,0.6681467348841881,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1002,20230523,2.0,2,pa,1.0,3,1,231.7208404541016,0.5967504415170781,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1003,20230523,2.0,3,pa,1.0,3,1,207.0833282470703,0.5896972220324548,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1004,20230523,2.0,4,pa,1.0,3,1,243.20416259765625,0.5823328166642128,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1005,20230523,2.0,5,pa,1.0,3,1,280.9291687011719,0.6138097477583475,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1006,20230523,2.0,6,pa,1.0,3,1,219.5416717529297,0.7445513089946016,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1007,20230523,2.0,7,pa,1.0,3,1,277.58331298828125,0.5518815075437712,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1008,20230523,2.0,8,pa,1.0,3,1,250.32916259765625,0.6062415438050117,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1009,20230523,2.0,9,pa,1.0,3,1,228.2749938964844,0.6424417965070935,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1010,20230523,2.0,10,pa,1.0,3,1,232.45416259765625,0.6570520684398667,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1011,20230523,2.0,11,pa,1.0,3,1,260.88751220703125,0.7229404907265271,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1012,20230523,2.0,12,pa,1.0,3,1,248.82916259765625,0.9300757116558848,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1013,20230523,2.0,13,pa,1.0,3,1,216.9875030517578,0.90812146294715,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1014,20230523,2.0,14,pa,1.0,3,1,295.70831298828125,0.5856415010765575,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1015,20230523,2.0,15,pa,1.0,3,1,296.4041748046875,0.5275563907727229,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1016,20230523,2.0,16,pa,1.0,3,1,232.05833435058597,0.7457701160626048,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
1017,20230523,3.0,0,pa,1.0,4,1,204.2833404541016,0.702553265162509,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
1018,20230523,3.0,1,pa,1.0,4,1,202.4875030517578,0.7452869901541103,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
1019,20230523,3.0,2,pa,1.0,4,1,181.2749938964844,0.797443449446471,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
1020,20230523,3.0,3,pa,1.0,4,1,184.1958465576172,0.7551125664648479,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
1021,20230523,3.0,4,pa,1.0,4,1,198.5874938964844,0.7326061933783785,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
1022,20230523,3.0,5,pa,1.0,4,1,203.2291717529297,0.7097050584341359,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
1023,20230523,3.0,6,pa,1.0,4,1,223.7208251953125,0.7738441588029622,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
1024,20230523,3.0,7,pa,1.0,4,1,206.7833251953125,0.7200708935980606,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
1025,20230523,3.0,8,pa,1.0,4,1,201.95001220703125,0.6468512335863201,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
1026,20230523,3.0,9,pa,1.0,4,1,206.1708221435547,0.6782582043457652,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
1027,20230523,3.0,10,pa,1.0,4,1,215.42916870117188,0.607494664400779,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
1028,20230523,3.0,11,pa,1.0,4,1,241.17916870117188,0.7007914816998382,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
1029,20230523,3.0,12,pa,1.0,4,1,212.31668090820312,0.6529029352578246,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
1030,20230523,3.0,13,pa,1.0,4,1,242.08750915527344,0.6984494490934711,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
1031,20230523,3.0,14,pa,1.0,4,1,237.0333251953125,0.5962669081700381,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
1032,20230523,3.0,15,pa,1.0,4,1,235.6000061035156,0.658861770993428,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
1033,20230523,3.0,16,pa,1.0,4,1,225.4083251953125,0.629542920198517,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
1034,20230523,4.0,0,pa,1.0,5,1,240.24583435058597,0.6356605340876214,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
1035,20230523,4.0,1,pa,1.0,5,1,234.67083740234372,0.6976558805660983,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
1036,20230523,4.0,2,pa,1.0,5,1,209.71665954589844,0.7461537572552566,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
1037,20230523,4.0,3,pa,1.0,5,1,189.2958221435547,0.6369301628221857,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
1038,20230523,4.0,4,pa,1.0,5,1,206.125,0.6447237962674656,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
1039,20230523,4.0,5,pa,1.0,5,1,198.8000030517578,0.6392814328699196,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
1040,20230523,4.0,6,pa,1.0,5,1,215.30416870117188,0.6028676082683951,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
1041,20230523,4.0,7,pa,1.0,5,1,202.20416259765625,0.6970170687079325,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
1042,20230523,4.0,8,pa,1.0,5,1,200.79583740234372,0.7900314504804967,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
1043,20230523,4.0,9,pa,1.0,5,1,208.9208221435547,0.6274881401174012,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
1044,20230523,4.0,10,pa,1.0,5,1,216.0749969482422,0.5715982977125785,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
1045,20230523,4.0,11,pa,1.0,5,1,148.33750915527344,0.9413374061434427,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
1046,20230523,4.0,12,pa,1.0,5,1,184.14584350585935,0.8893018111289701,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
1047,20230523,4.0,13,pa,1.0,5,1,152.86666870117188,1.0316893630642163,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
1048,20230523,4.0,14,pa,1.0,5,1,109.5999984741211,1.853818969409907,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
