"",i_max,width,treatment,mouse,vessel_type,vessel,region_in_vessel,profile,repetition,y_bin_width,depth,rbc_flow,source,ln_i_max,ln_width,ln_i_max_stnd
1471,139.54180908203125,0.435214304381418,S,S-20230512,c,S-20230512-3,1,10,1,1.0000000000000009,,no,../20230512_mouseb6_vtypc_loc3_roi1_rep1_PRE.nc,4.938364263039572,-0.8319167154570833,-0.3459676151455531
1472,102.91399383544922,0.5467703109463642,S,S-20230512,c,S-20230512-3,1,11,1,1.3000000000000007,,no,../20230512_mouseb6_vtypc_loc3_roi1_rep1_PRE.nc,4.633893628107186,-0.6037264716079523,-0.8624591022359727
1473,114.52043914794922,0.5295076209533782,S,S-20230512,c,S-20230512-3,1,12,1,0.8999999999999986,,no,../20230512_mouseb6_vtypc_loc3_roi1_rep1_PRE.nc,4.740753314906017,-0.6358077213088806,-0.681186715961346
1474,43.811065673828125,0.5083277811327989,S,S-20230512,c,S-20230512-4,1,0,1,4.0,,yes,../20230512_mouseb6_vtypc_loc4_roi1_rep1_PRE.nc,3.7798864264290284,-0.6766288010300914,-2.311161863599584
1475,46.45405197143555,0.5432094179786411,S,S-20230512,c,S-20230512-4,1,1,1,1.5,,yes,../20230512_mouseb6_vtypc_loc4_roi1_rep1_PRE.nc,3.838463694424822,-0.6102603649302174,-2.21179379067012
1476,43.004486083984375,0.5022687071307192,S,S-20230512,c,S-20230512-4,1,2,1,1.3000000000000007,,yes,../20230512_mouseb6_vtypc_loc4_roi1_rep1_PRE.nc,3.761304437786344,-0.6886200293292258,-2.3426835863735676
1477,40.7126579284668,0.578838685429151,S,S-20230512,c,S-20230512-4,1,3,1,1.4,,yes,../20230512_mouseb6_vtypc_loc4_roi1_rep1_PRE.nc,3.7065390497097632,-0.5467314491584749,-2.4355853426793557
1478,50.44531631469727,0.5099215490049964,S,S-20230512,c,S-20230512-4,1,4,1,2.0,,yes,../20230512_mouseb6_vtypc_loc4_roi1_rep1_PRE.nc,3.920889904327298,-0.6734983905765174,-2.0719693516492246
1479,39.67284393310547,0.7037428347640002,S,S-20230512,c,S-20230512-4,1,5,1,3.0,,yes,../20230512_mouseb6_vtypc_loc4_roi1_rep1_PRE.nc,3.6806669217248746,-0.35134228108770615,-2.479473758585462
1480,144.09617614746094,0.5810433482951982,S,S-20230512,c,S-20230512-6,1,0,1,0.7999999999999998,,no,../20230512_mouseb6_vtypc_loc6_roi1_rep1_PRE.nc,4.970480966549716,-0.5429299151109921,-0.2914861576477555
1481,130.28067016601562,0.6063197583084516,S,S-20230512,c,S-20230512-6,1,1,1,1.4000000000000004,,no,../20230512_mouseb6_vtypc_loc6_roi1_rep1_PRE.nc,4.86969112443852,-0.5003477780988881,-0.46246190855122243
1482,215.684326171875,0.5552888502704398,S,S-20230512,c,S-20230512-6,1,2,1,1.5999999999999996,,no,../20230512_mouseb6_vtypc_loc6_roi1_rep1_PRE.nc,5.373815885812257,-0.5882668496855894,0.3927146431672906
1483,155.4993438720703,0.5070495850261292,S,S-20230512,c,S-20230512-6,1,3,1,1.0,,no,../20230512_mouseb6_vtypc_loc6_roi1_rep1_PRE.nc,5.04664151213817,-0.6791464793326528,-0.16229053437415528
1484,158.54222106933594,0.4832305091241107,S,S-20230512,c,S-20230512-6,1,4,1,1.5999999999999996,,no,../20230512_mouseb6_vtypc_loc6_roi1_rep1_PRE.nc,5.066020936831099,-0.727261494611155,-0.12941607381794995
1485,110.28177642822266,0.5841788874810661,S,S-20230512,c,S-20230512-6,1,5,1,1.0,,no,../20230512_mouseb6_vtypc_loc6_roi1_rep1_PRE.nc,4.703038694370278,-0.5375480288786126,-0.7451642501162581
1486,50.2921142578125,0.6190771535217792,S,S-20230512,c,S-20230512-6,1,6,1,3.299999999999999,,no,../20230512_mouseb6_vtypc_loc6_roi1_rep1_PRE.nc,3.9178482906167758,-0.4795253718647682,-2.0771290202946133
1487,77.50080108642578,0.6340414286374916,S,S-20230512,c,S-20230512-6,1,7,1,1.8000000000000007,,no,../20230512_mouseb6_vtypc_loc6_roi1_rep1_PRE.nc,4.350288272904922,-0.45564098182570545,-1.3435555852769503
1488,63.75492477416992,0.5107987779527079,S,S-20230512,c,S-20230512-6,1,8,1,1.3000000000000007,,no,../20230512_mouseb6_vtypc_loc6_roi1_rep1_PRE.nc,4.1550464324143315,-0.6717795472449626,-1.6747558291351117
1489,55.486907958984375,0.5055784171299642,S,S-20230512,c,S-20230512-7,1,0,1,2.8,,no,../20230512_mouseb6_vtypc_loc7_roi1_rep1_PRE.nc,4.016147100294434,-0.6820521246991527,-1.9103789545586956
1490,64.45631408691406,0.5296698461272324,S,S-20230512,c,S-20230512-7,1,1,1,3.1999999999999997,,no,../20230512_mouseb6_vtypc_loc7_roi1_rep1_PRE.nc,4.165987693351722,-0.6355013983740284,-1.656195523201332
1491,69.57069396972656,0.5573798547289215,S,S-20230512,c,S-20230512-7,1,2,1,1.5,,no,../20230512_mouseb6_vtypc_loc7_roi1_rep1_PRE.nc,4.242343415014828,-0.5845083060855764,-1.5266688112463433
1492,89.9826431274414,0.5365503588404827,S,S-20230512,c,S-20230512-7,1,3,1,0.5999999999999999,,no,../20230512_mouseb6_vtypc_loc7_roi1_rep1_PRE.nc,4.499616797591974,-0.6225948558169724,-1.0902408056833062
1493,53.003517150878906,0.6370584673073658,S,S-20230512,c,S-20230512-7,1,4,1,1.2000000000000002,,no,../20230512_mouseb6_vtypc_loc7_roi1_rep1_PRE.nc,3.9703582726876436,-0.45089384221011963,-1.9880532421562827
1494,52.424896240234375,0.5351847686625142,S,S-20230512,c,S-20230512-7,1,5,1,2.5,,no,../20230512_mouseb6_vtypc_loc7_roi1_rep1_PRE.nc,3.959381597582103,-0.625143229723846,-2.0066736232312197
1495,66.15824890136719,0.5245460964603268,S,S-20230512,c,S-20230512-7,1,6,1,2.0,,no,../20230512_mouseb6_vtypc_loc7_roi1_rep1_PRE.nc,4.192049582731655,-0.6452219685245887,-1.6119852038540599
1496,59.68564987182617,0.6410121120321435,S,S-20230512,c,S-20230512-7,1,7,1,2.6,,no,../20230512_mouseb6_vtypc_loc7_roi1_rep1_PRE.nc,4.089091620848722,-0.44470692671402035,-1.7866388641406223
1510,90.94505310058594,0.5411492525793626,S,S-20230513,c,S-20230513-1,1,0,1,1.2000000000000002,,yes,../20230512_mouseb6_vtypc_loc1_roi1_rep1_PRE.nc,4.510255512067448,-0.6140601554128444,-1.0721937271484978
1511,56.59662628173828,0.6968656326157046,S,S-20230513,c,S-20230513-1,1,1,1,1.2000000000000002,,yes,../20230512_mouseb6_vtypc_loc1_roi1_rep1_PRE.nc,4.035949377102897,-0.3611626664104307,-1.8767871850310682
1512,73.99375915527344,0.4706199305839558,S,S-20230513,c,S-20230513-3,1,0,1,1.5,,yes,../20230512_mouseb6_vtypc_loc3_roi1_rep1_PRE.nc,4.303980753908164,-0.7537044521535513,-1.4221097596570669
1513,62.14533996582031,0.5310169989294096,S,S-20230513,c,S-20230513-3,1,1,1,1.5,,yes,../20230512_mouseb6_vtypc_loc3_roi1_rep1_PRE.nc,4.129475834708223,-0.6329612452028694,-1.7181327414536076
1514,62.225284576416016,0.4526006327660568,S,S-20230513,c,S-20230513-6,1,0,1,1.0,91.8,yes,../20230512_mouseb6_vtypc_loc6_roi1_rep1_notedepth-91-8_PRE.nc,4.1307614215885735,-0.7927451477146169,-1.7159519246409658
1515,51.41944885253906,0.5947176593689569,S,S-20230513,c,S-20230513-6,1,1,1,1.0,91.8,yes,../20230512_mouseb6_vtypc_loc6_roi1_rep1_notedepth-91-8_PRE.nc,3.9400164832376907,-0.5196685081267132,-2.039523808299618
1516,56.67555618286133,0.5286251133665445,S,S-20230513,c,S-20230513-7,1,0,1,1.0,95.0,no,../20230512_mouseb6_vtypc_loc7_roi1_rep1_notedepth-95-0_PRE.nc,4.037343009893942,-0.6374757687339964,-1.8744230835706286
1517,60.89421081542969,0.5178883032423656,S,S-20230513,c,S-20230513-7,1,1,1,1.2000000000000002,95.0,no,../20230512_mouseb6_vtypc_loc7_roi1_rep1_notedepth-95-0_PRE.nc,4.10913810969534,-0.657995690780563,-1.752632823335963
1518,82.31741333007812,0.5091634748198999,S,S-20230513,c,S-20230513-7,1,2,1,0.7999999999999998,95.0,no,../20230512_mouseb6_vtypc_loc7_roi1_rep1_notedepth-95-0_PRE.nc,4.410582668899918,-0.6749861453902992,-1.2412746468948628
1519,79.82235717773438,0.4780114289653667,S,S-20230513,c,S-20230513-7,1,3,1,1.6000000000000003,95.0,no,../20230512_mouseb6_vtypc_loc7_roi1_rep1_notedepth-95-0_PRE.nc,4.379803630351357,-0.7381206368071335,-1.2934869444607353
1520,69.48153686523438,0.4533424291717551,S,S-20230513,c,S-20230513-7,1,4,1,0.8999999999999995,95.0,no,../20230512_mouseb6_vtypc_loc7_roi1_rep1_notedepth-95-0_PRE.nc,4.241061060662444,-0.7911075247719757,-1.5288441445312317
1542,72.4457778930664,0.5389803723913431,S,S-20230517,c,S-20230517-1,1,0,1,2.0,61.4,no,../20230517_mouseb6_vtypc_loc1_roi1_rep1_notedepth61-4_PRE.nc,4.282838390920419,-0.6180761235945386,-1.4579747963709384
1543,85.17769622802734,0.5186728400218854,S,S-20230517,c,S-20230517-1,1,1,1,2.0,61.4,no,../20230517_mouseb6_vtypc_loc1_roi1_rep1_notedepth61-4_PRE.nc,4.444739618203367,-0.6564819606269221,-1.1833322001819704
1544,78.57549285888672,0.5353181552833632,S,S-20230517,c,S-20230517-1,1,2,1,2.5,61.4,no,../20230517_mouseb6_vtypc_loc1_roi1_rep1_notedepth61-4_PRE.nc,4.364059855128315,-0.6248940260672176,-1.3201940384935373
1554,31.83314514160156,0.6590015542472436,S,S-20230517,c,S-20230517-6,1,2,1,1.2000000000000002,71.4,yes,../20230517_mouseb6_vtypc_loc6_roi1_rep1_notedepth71-4_PRE.nc,3.4605080470189504,-0.41702938598886996,-2.852942236484054
1468,126.38639068603516,0.5190229682241068,S,S-20230512,c,S-20230512-3,1,7,1,1.2999999999999998,,no,../20230512_mouseb6_vtypc_loc3_roi1_rep1_PRE.nc,4.839343807292935,-0.6558071420283966,-0.5139418516505255
1466,123.62627410888672,0.4896674823531199,S,S-20230512,c,S-20230512-3,1,5,1,0.6999999999999993,,no,../20230512_mouseb6_vtypc_loc3_roi1_rep1_PRE.nc,4.817263096129498,-0.7140287256783289,-0.5513986636920231
1465,128.7376708984375,0.4787191092153584,S,S-20230512,c,S-20230512-3,1,4,1,1.8000000000000007,,no,../20230512_mouseb6_vtypc_loc3_roi1_rep1_PRE.nc,4.857776774946427,-0.7366412644011829,-0.4826729219655462
1464,110.90113830566406,0.4431723465045039,S,S-20230512,c,S-20230512-3,1,3,1,1.1999999999999993,,no,../20230512_mouseb6_vtypc_loc3_roi1_rep1_PRE.nc,4.708639158556702,-0.8137965405667816,-0.73566385256007
1545,91.00467681884766,0.4954299032433198,S,S-20230517,c,S-20230517-4,1,0,1,0.4000000000000003,36.2,yes,../20230517_mouseb6_vtypc_loc4_roi1_rep1_notedepth36-2_PRE.nc,4.510910898809954,-0.7023294019332382,-1.0710819559810363
1595,106.52176666259766,0.5222926112584716,S,S-20230524,c,S-20230524-2,1,0,1,1.0,38.4,no,../20230524_mouseb6_vtypc_loc2_roi1_rep1_notedepth-38-4_PRE.nc,4.668349346074792,-0.6495272901870054,-0.8040098366251569
1596,101.45228576660156,0.5288280612500849,S,S-20230524,c,S-20230524-2,1,1,1,1.0,38.4,no,../20230524_mouseb6_vtypc_loc2_roi1_rep1_notedepth-38-4_PRE.nc,4.6195885969849995,-0.6370919259485119,-0.8867255698341165
1597,111.13219451904295,0.6143091005284536,S,S-20230524,c,S-20230524-2,1,2,1,1.0,38.4,no,../20230524_mouseb6_vtypc_loc2_roi1_rep1_notedepth-38-4_PRE.nc,4.710720434316922,-0.4872570564527494,-0.7321332617933112
1598,90.77989196777344,0.5611983647833476,S,S-20230524,c,S-20230524-2,1,3,1,2.0,38.4,no,../20230524_mouseb6_vtypc_loc2_roi1_rep1_notedepth-38-4_PRE.nc,4.508437806983256,-0.5776808445439857,-1.075277207439576
1599,166.18344116210938,0.5326710077650727,S,S-20230524,c,S-20230524-3,1,0,1,1.2000000000000002,40.6,yes,../20230524_mouseb6_vtypc_loc3_roi1_rep1_notedepth-40-6_PRE.nc,5.113092245460815,-0.6298512916105411,-0.049566238056766465
1600,163.5034637451172,0.545246164872788,S,S-20230524,c,S-20230524-3,1,1,1,0.6999999999999993,40.6,yes,../20230524_mouseb6_vtypc_loc3_roi1_rep1_notedepth-40-6_PRE.nc,5.096834175098335,-0.6065179076293297,-0.07714576125315849
1601,142.5309295654297,0.6070725212170736,S,S-20230524,c,S-20230524-3,1,2,1,1.9000000000000004,40.6,yes,../20230524_mouseb6_vtypc_loc3_roi1_rep1_notedepth-40-6_PRE.nc,4.959559025738815,-0.49910702023699,-0.3100136897120167
1602,69.1034927368164,0.4425626368289119,S,S-20230524,c,S-20230524-4,1,0,1,1.7999999999999998,65.8,no,../20230524_mouseb6_vtypc_loc4_roi1_rep1_notedepth-65-8_PRE.nc,4.235605275615118,-0.8151732723959808,-1.5380991143346907
1603,106.06014251708984,0.5564869794463068,S,S-20230524,c,S-20230524-4,1,1,1,1.5,65.8,no,../20230524_mouseb6_vtypc_loc4_roi1_rep1_notedepth-65-8_PRE.nc,4.664006315448321,-0.5861115057616283,-0.811377175505779
1604,98.0226058959961,0.4394691124456145,S,S-20230524,c,S-20230524-4,1,2,1,2.0,65.8,no,../20230524_mouseb6_vtypc_loc4_roi1_rep1_notedepth-65-8_PRE.nc,4.585198124477906,-0.8221878431761482,-0.9450641557239355
1605,116.32112121582033,0.5718137980779083,S,S-20230524,c,S-20230524-4,1,3,1,1.1999999999999993,65.8,no,../20230524_mouseb6_vtypc_loc4_roi1_rep1_notedepth-65-8_PRE.nc,4.756354652801859,-0.5589418684338511,-0.654721246763592
1606,81.42398071289062,0.6005345073857882,S,S-20230524,c,S-20230524-4,1,4,1,1.2000000000000002,65.8,no,../20230524_mouseb6_vtypc_loc4_roi1_rep1_notedepth-65-8_PRE.nc,4.399669832973912,-0.5099351746904874,-1.2597867338061284
1607,77.25456237792969,0.5076231086689873,S,S-20230524,c,S-20230524-5,1,0,1,0.8,62.0,yes,../20230524_mouseb6_vtypc_loc5_roi1_rep1_notedepth-62_PRE.nc,4.347105973942362,-0.678016018825537,-1.3489539066090013
1608,137.64283752441406,0.5544833915512193,S,S-20230524,c,S-20230524-5,1,1,1,0.8,62.0,yes,../20230524_mouseb6_vtypc_loc5_roi1_rep1_notedepth-62_PRE.nc,4.9246621962675965,-0.5897184247571162,-0.36921123877067413
1609,95.4676742553711,0.4687084773793959,S,S-20230524,c,S-20230524-5,1,2,1,0.5000000000000002,62.0,yes,../20230524_mouseb6_vtypc_loc5_roi1_rep1_notedepth-62_PRE.nc,4.558787700713638,-0.7577742872117194,-0.9898657144940427
1610,97.82024383544922,0.6622965617851087,S,S-20230524,c,S-20230524-5,1,3,1,0.5000000000000002,62.0,yes,../20230524_mouseb6_vtypc_loc5_roi1_rep1_notedepth-62_PRE.nc,4.583131547803353,-0.41204184483019746,-0.948569811565142
1611,97.19416046142578,0.5264748881665948,S,S-20230524,c,S-20230524-5,1,4,1,0.6000000000000005,62.0,yes,../20230524_mouseb6_vtypc_loc5_roi1_rep1_notedepth-62_PRE.nc,4.576710632104317,-0.6415516443355306,-0.9594619893891669
1612,89.41658020019531,0.6301028573852996,S,S-20230524,c,S-20230524-5,1,5,1,0.6000000000000005,62.0,yes,../20230524_mouseb6_vtypc_loc5_roi1_rep1_notedepth-62_PRE.nc,4.493306125836027,-0.4618722072319994,-1.1009459702076037
1613,85.59352111816406,0.501061353322644,S,S-20230524,c,S-20230524-5,1,6,1,1.0,62.0,yes,../20230524_mouseb6_vtypc_loc5_roi1_rep1_notedepth-62_PRE.nc,4.44960959241131,-0.6910267236732525,-1.175070975839889
1614,89.46843719482422,0.7196800010244431,S,S-20230524,c,S-20230524-5,1,7,1,1.0,62.0,yes,../20230524_mouseb6_vtypc_loc5_roi1_rep1_notedepth-62_PRE.nc,4.493885906041622,-0.3289486087877159,-1.0999624548658382
1615,87.00588989257812,0.553185877292897,S,S-20230524,c,S-20230524-5,1,8,1,1.0,62.0,yes,../20230524_mouseb6_vtypc_loc5_roi1_rep1_notedepth-62_PRE.nc,4.465975816277739,-0.5920612086336455,-1.1473079854789174
1616,70.8192367553711,0.6523828430209129,S,S-20230524,c,S-20230524-6,1,0,1,1.5,102.8,no,../20230524_mouseb6_vtypc_loc6_roi1_rep1_notedepth-102-8_PRE.nc,4.260130669378734,-0.42712370683228984,-1.4964952430803704
1617,60.02631759643555,0.5520673033969494,S,S-20230524,c,S-20230524-6,1,1,1,1.5,102.8,no,../20230524_mouseb6_vtypc_loc6_roi1_rep1_notedepth-102-8_PRE.nc,4.09478309266083,-0.5940853136937175,-1.7769840849839338
1618,57.796417236328125,0.493148687029258,S,S-20230524,c,S-20230524-6,1,2,1,2.3000000000000007,102.8,no,../20230524_mouseb6_vtypc_loc6_roi1_rep1_notedepth-102-8_PRE.nc,4.0569267882264946,-0.7069445540022701,-1.8412019658885388
1619,44.2816162109375,0.6678716673603411,S,S-20230524,c,S-20230524-6,1,3,1,4.0,102.8,no,../20230524_mouseb6_vtypc_loc6_roi1_rep1_notedepth-102-8_PRE.nc,3.7905696069696715,-0.40365923863191827,-2.2930393546570795
1463,141.12498474121094,0.5264429561886939,S,S-20230512,c,S-20230512-3,1,2,1,2.0,,no,../20230512_mouseb6_vtypc_loc3_roi1_rep1_PRE.nc,4.949645914347311,-0.6416122985985045,-0.32682988495996873
1462,120.57003021240234,0.4908015253675977,S,S-20230512,c,S-20230512-3,1,1,1,2.0,,no,../20230512_mouseb6_vtypc_loc3_roi1_rep1_PRE.nc,4.792230747708953,-0.7117154582292695,-0.5938625120167182
1461,138.66641235351562,0.5345251635859238,S,S-20230512,c,S-20230512-3,1,0,1,3.0,,no,../20230512_mouseb6_vtypc_loc3_roi1_rep1_PRE.nc,4.932071137602402,-0.6263764708863403,-0.35664301481492494
1460,88.3665542602539,0.584249784151325,S,S-20230512,c,S-20230512-1,1,4,1,0.6000000000000014,,yes,../20230512_mouseb6_vtypc_loc2_roi1_rep1_notesamecap-as-loc1_PRE.nc,4.481493552580651,-0.5374266750089803,-1.1209843345917052
1459,76.13430786132812,0.646143230756639,S,S-20230512,c,S-20230512-1,1,3,1,0.5999999999999996,,yes,../20230512_mouseb6_vtypc_loc2_roi1_rep1_notesamecap-as-loc1_PRE.nc,4.332498989311964,-0.4367340803381354,-1.3737325957437898
1458,72.912353515625,0.4989676583502387,S,S-20230512,c,S-20230512-1,1,2,1,0.7999999999999998,,yes,../20230512_mouseb6_vtypc_loc2_roi1_rep1_notesamecap-as-loc1_PRE.nc,4.289258083034364,-0.6952139982564401,-1.447084694186436
1457,56.81078338623047,0.4774414276020167,S,S-20230512,c,S-20230512-1,1,1,1,1.1999999999999993,,yes,../20230512_mouseb6_vtypc_loc2_roi1_rep1_notesamecap-as-loc1_PRE.nc,4.039726156057316,-0.7393137912931012,-1.8703804122432326
1456,47.84622573852539,0.5129204496850548,S,S-20230512,c,S-20230512-1,1,0,1,0.7999999999999998,,yes,../20230512_mouseb6_vtypc_loc2_roi1_rep1_notesamecap-as-loc1_PRE.nc,3.8679922378501956,-0.6676345146758323,-2.1617027817004963
1455,61.903133392333984,0.5676361929860647,S,S-20230512,c,S-20230512-1,1,1,1,0.8000000000000007,,yes,../20230512_mouseb6_vtypc_loc1_roi1_rep1_PRE.nc,4.125570798640957,-0.566274570778364,-1.7247570843429372
1454,56.33629608154297,0.6540852998711877,S,S-20230512,c,S-20230512-1,1,0,1,1.0999999999999996,,yes,../20230512_mouseb6_vtypc_loc1_roi1_rep1_PRE.nc,4.031339018035476,-0.4245175080923264,-1.884608008905534
1546,66.36726379394531,0.4496340870700752,S,S-20230517,c,S-20230517-5,1,0,1,1.2999999999999998,57.2,no,../20230517_mouseb6_vtypc_loc5_roi1_rep1_notedepth57-2_PRE.nc,4.195203919759033,-0.7993211668395765,-1.6066343160010603
1547,64.73592376708984,0.513109869611732,S,S-20230517,c,S-20230517-5,1,1,1,0.7000000000000002,57.2,no,../20230517_mouseb6_vtypc_loc5_roi1_rep1_notedepth57-2_PRE.nc,4.170316283387784,-0.6672652859595523,-1.6488526807455173
1548,48.38719940185547,0.4978918611569511,S,S-20230517,c,S-20230517-5,1,2,1,1.2999999999999998,57.2,no,../20230517_mouseb6_vtypc_loc5_roi1_rep1_notedepth57-2_PRE.nc,3.8792353035745855,-0.6973723718083318,-2.1426305065146316
1549,46.5991096496582,0.5273238672207636,S,S-20230517,c,S-20230517-5,1,3,1,1.7000000000000002,57.2,no,../20230517_mouseb6_vtypc_loc5_roi1_rep1_notedepth57-2_PRE.nc,3.841581434718563,-0.6399403703925591,-2.2065049840138276
1550,83.3233413696289,0.5739039991186452,S,S-20230517,c,S-20230517-5,1,4,1,0.9999999999999996,57.2,no,../20230517_mouseb6_vtypc_loc5_roi1_rep1_notedepth57-2_PRE.nc,4.422728718440677,-0.5552931455724521,-1.220670587028881
1552,46.248779296875,0.6049400492531749,S,S-20230517,c,S-20230517-6,1,0,1,2.6999999999999997,71.4,yes,../20230517_mouseb6_vtypc_loc6_roi1_rep1_notedepth71-4_PRE.nc,3.8340350700290364,-0.502625918004759,-2.2193063273075277
1553,26.72171211242676,0.6055054667611355,S,S-20230517,c,S-20230517-6,1,1,1,2.8,71.4,yes,../20230517_mouseb6_vtypc_loc6_roi1_rep1_notedepth71-4_PRE.nc,3.2854764226795377,-0.5016916875225041,-3.1498586992588327
476,161.1641082763672,0.7505388479182642,S,S-20230512,pa,S-20230512-1,4,3,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.082423151909174,-0.28696386653238853,-0.10159202944292178
487,171.3649139404297,0.8025468405797191,S,S-20230512,pa,S-20230512-1,4,14,1,1.0,0.0,yes,../20230512_Glx_B6_HAse/20230512_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.143795282411242,-0.21996505735769287,0.0025171335177682137
844,211.78468322753903,0.6532718646481346,S,S-20230517,pa,S-20230517-1,4,4,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.355570113401866,-0.4257619045741719,0.3617632638086573
845,212.78033447265625,0.6921894458175526,S,S-20230517,pa,S-20230517-1,4,5,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.360260340004722,-0.3678955951991388,0.36971957169180797
846,216.4279022216797,0.5892140614271355,S,S-20230517,pa,S-20230517-1,4,6,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.377257476838332,-0.5289657293913737,0.39855281691238476
847,238.3101348876953,0.647727714282949,S,S-20230517,pa,S-20230517-1,4,7,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.473572913152885,-0.4342848649438973,0.5619383694892803
848,227.00503540039065,0.7657516561612301,S,S-20230517,pa,S-20230517-1,4,8,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.424972199615953,-0.2668973704753391,0.479494114023002
849,212.23326110839844,0.7981763907052901,S,S-20230517,pa,S-20230517-1,4,9,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.357685958045711,-0.22542566497421443,0.36535249581060286
850,197.8975067138672,0.7889576877008668,S,S-20230517,pa,S-20230517-1,4,10,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.287749253811961,-0.23704258732983766,0.24671474153287332
851,205.2263946533203,0.6819552976862209,S,S-20230517,pa,S-20230517-1,4,11,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.324113733939441,-0.38279116920153444,0.308401952920216
852,213.4047393798828,0.7845506068560741,S,S-20230517,pa,S-20230517-1,4,12,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.363190547523957,-0.24264420046888385,0.374690255447334
853,227.6130523681641,0.6223191705389475,S,S-20230517,pa,S-20230517-1,4,13,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.427647048446885,-0.4743021819374642,0.48403161778173787
854,228.7018280029297,0.598132039218445,S,S-20230517,pa,S-20230517-1,4,14,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.432419094013537,-0.5139437480359026,0.4921267199965395
855,204.2058868408203,0.7080019852490214,S,S-20230517,pa,S-20230517-1,4,15,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.319128734114339,-0.3453083812683071,0.29994560384279423
856,171.7272491455078,0.563911102821443,S,S-20230517,pa,S-20230517-1,4,16,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.145907457382106,-0.5728586590181923,0.0061001404371019185
857,199.9405212402344,0.7473687366369219,S,S-20230517,pa,S-20230517-1,5,0,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,5.298019928518904,-0.29119659229864436,0.2641374925117615
858,222.0993804931641,0.6929747874086338,S,S-20230517,pa,S-20230517-1,5,1,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,5.4031249415816065,-0.36676166225979095,0.4424333222868356
859,154.76856994628906,0.8552319189583599,S,S-20230517,pa,S-20230517-1,5,2,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,5.041930904018241,-0.15638259658337716,-0.17028141662624027
860,149.06564331054688,0.8500913406054345,S,S-20230517,pa,S-20230517-1,5,3,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,5.004386768058966,-0.162411475735332,-0.23396974774374618
861,172.85519409179688,0.5847422369152575,S,S-20230517,pa,S-20230517-1,5,4,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,5.152454215622814,-0.5365841495097664,0.017205792383194994
862,141.8154296875,0.7096485879844892,S,S-20230517,pa,S-20230517-1,5,5,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,4.954526421207233,-0.34298537797394574,-0.3185507934594176
863,176.61813354492188,0.6029621605407911,S,S-20230517,pa,S-20230517-1,5,6,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,5.173989964353304,-0.5059008362292626,0.05373815252323315
864,165.75917053222656,0.4839254676334761,S,S-20230517,pa,S-20230517-1,5,7,1,1.0,0.0,yes,../20230517_Glx_B6_HAse/20230517_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,5.110535955030042,-0.7258243766163847,-0.053902624212095206
